"id","provider_id","service_id","procedure_id","procedure_name","cash_price","min_allowable","max_allowable","gross_charge","cpt_code","procedure_description_id"
1917,3,5,1168040,"Computed Tomography of the Left Foot without Contrast",363.1,383.43,1307.16,1452.4,"73700",659
1920,3,5,1168042,"CT Scan of Right Foot without Contrast.",363.1,383.43,1307.16,1452.4,"73700",1118
1926,3,5,1168062,"Precision therapy with CT-guided radiation marking",183.72,194.01,661.38,734.87,"77014",757
1930,3,5,1168080,"Contrast-enhanced CT scan of the Left Hand",452.98,478.35,1630.74,1811.93,"73201",1021
1934,3,5,1168082,"Contrast-enhanced CT scan of the right hand",452.98,478.35,1630.74,1811.93,"73201",991
1891,3,5,1168086,"Hand Scan Without Dye: Left Side",376.47,397.55,1355.28,1505.87,"73200",1372
1938,3,5,1168088,"CT Scan of the Right Hand without Contrast",376.47,397.55,1355.28,1505.87,"73200",1022
1945,3,5,1168090,"Computerized Tomography (CT) Brain/Head Scan with and without Contrast.",501.81,529.91,1806.53,2007.25,"70470",247
1949,3,5,1168092,"Brain Scan with Contrast.",457.39,483.01,1646.61,1829.57,"70460",1532
1952,3,5,1168094,"Computed Tomography (CT) Scan of the Brain/Head Without Contrast",338.12,357.05,1217.22,1352.47,"70450",377
1957,3,5,1168110,"CT scan of the left hip with contrast.",447.15,472.19,1609.73,1788.59,"73701",1161
1961,3,5,1168112,"CT scan of right hip with contrast.",447.15,472.19,1609.73,1788.59,"73701",1267
1968,3,5,1168116,"Computed Tomography (CT) Scan of Left Hip Without Contrast.",363.1,383.43,1307.16,1452.4,"73700",482
1972,3,5,1168118,"Computed tomography (CT) scan of the right hip without contrast.",363.1,383.43,1307.16,1452.4,"73700",378
1977,3,5,1168152,"Computed Tomography (CT) Scan with Contrast of Left Knee",447.15,472.19,1609.73,1788.59,"73701",571
1981,3,5,1168154,"CT scan of the right knee with contrast.",447.15,472.19,1609.73,1788.59,"73701",1087
1983,3,5,1168158,"Computed Tomography (CT) Scan of Left Knee without Contrast.",363.1,383.43,1307.16,1452.4,"73700",464
1986,3,5,1168160,"CT scan of the right knee without contrast",363.1,383.43,1307.16,1452.4,"73700",1024
1939,3,5,1168164,"Bilateral contrast-enhanced CT scan of lower extremities.",447.15,472.19,1609.73,1788.59,"73701",538
1942,3,5,1168166,"CT Scan with Contrast for the Left Lower Limb",447.15,472.19,1609.73,1788.59,"73701",924
1946,3,5,1168168,"CT scan with contrast of the right lower extremity.",447.15,472.19,1609.73,1788.59,"73701",724
1958,3,5,1168174,"CT scan of the right lower limb with and without contrast.",581.02,613.55,2091.65,2324.06,"73702",514
1962,3,5,1168176,"Bilateral CT scan of lower limbs without contrast agent.",363.1,383.43,1307.16,1452.4,"73700",570
1965,3,5,1168178,"Computed tomography (CT) scan of the left lower limb without contrast.",363.1,383.43,1307.16,1452.4,"73700",270
1969,3,5,1168180,"Computed tomography of the right lower limb without contrast.",363.1,383.43,1307.16,1452.4,"73700",444
1973,3,5,1168182,"CT scan of the face and jaw with or without contrast.",550.45,581.28,1981.63,2201.81,"70488",660
1975,3,5,1168184,"Maxillofacial CT scan with contrast.",475.76,502.41,1712.75,1903.05,"70487",1240
1978,3,5,1168186,"Computed tomography (CT) scan of the face and jaw without injection of contrast dye.",347.4,366.85,1250.64,1389.6,"70486",110
1984,3,5,1168188,"CT scan of the eye sockets and pituitary gland with and without contrast.",397.14,419.38,1429.7,1588.55,"70482",224
1936,3,5,1168190,"Computed Tomography (CT) scan of the Eye Sockets and Pituitary Gland with Contrast.",381.96,403.35,1375.06,1527.84,"70481",114
1940,3,5,1168192,"CT scan of the eye sockets and pituitary gland without contrast.",332.91,351.55,1198.46,1331.62,"70480",376
1941,3,5,1168194,"A CT scan of the pelvis with and without contrast.",663.64,700.8,2389.1,2654.55,"72194",758
1944,3,5,1168196,"Computed tomography (CT) scan of the pelvis with contrast.",587.96,620.88,2116.64,2351.82,"72193",513
1948,3,5,1168198,"Computed Tomography (CT) scan of the Pelvis without Contrast.",455,480.48,1638,1820,"72192",443
1951,3,5,1168214,"Left shoulder CT scan with contrast.",452.98,478.35,1630.74,1811.93,"73201",1238
1954,3,5,1168216,"CT scan with contrast for right shoulder.",452.98,478.35,1630.74,1811.93,"73201",1053
1956,3,5,1168220,"A non-invasive scan to look at the left shoulder.",376.47,397.55,1355.28,1505.87,"73200",793
1960,3,5,1168222,"Shoulder CT scan without contrast on the right side.",376.47,397.55,1355.28,1505.87,"73200",691
1964,3,5,1168228,"Computed Tomography (CT) scan of the Sinuses without Contrast.",347.4,366.85,1250.64,1389.6,"70486",422
1967,3,5,1168230,"CT scan of neck with and without contrast for soft tissue evaluation.",549.97,580.76,1979.87,2199.86,"70492",286
1971,3,5,1168232,"Contrast-enhanced CT of the soft tissue in the neck.",457.27,482.87,1646.15,1829.06,"70491",692
1974,3,5,1168234,"Neck scan for soft tissue without contrast",374.51,395.48,1348.22,1498.02,"70490",1023
1980,3,5,1168236,"Cervical Spine CT Scan with and without Contrast.",594.95,628.27,2141.83,2379.81,"72127",794
1982,3,5,1168238,"Computed Tomography (CT) Scan of the Cervical Spine with Contrast.",546.21,576.8,1966.36,2184.84,"72126",336
1985,3,5,1168240,"Computed Tomography (CT) scan of the cervical spine without contrast.",452.87,478.23,1630.34,1811.49,"72125",287
1943,3,5,1168242,"CT Lumbar Spine Scan with and without Contrast.",609.82,643.97,2195.35,2439.28,"72133",855
1947,3,5,1168244,"Lumbar CT Scan with Contrast for Spine",551.45,582.33,1985.22,2205.8,"72132",1160
1950,3,5,1168246,"Lumbar Spine CT Scan without Dye",464.77,490.8,1673.18,1859.09,"72131",1373
1953,3,5,1168248,"CT scan of the chest and upper back with and without contrast.",709.79,749.53,2555.23,2839.14,"72130",421
1955,3,5,1168250,"Thoracic Spinal CT Scan with Contrast",583.14,615.79,2099.29,2332.54,"72129",1202
1959,3,5,1168252,"CT Scan of Thoracic Spine without Contrast.",442.17,466.93,1591.8,1768.67,"72128",992
1963,3,5,1168283,"CT scan of the chest with and without contrast.",823.05,869.14,2962.99,3292.21,"71270",857
1966,3,5,1168285,"CT scan of the chest with contrast solution",660.74,697.74,2378.66,2642.95,"71260",993
1970,3,5,1168287,"CT scan of the chest without contrast.",453,478.37,1630.79,1811.99,"71250",1162
1976,3,5,1168311,"CT Scan of the Left Arm with Contrast.",452.98,478.35,1630.74,1811.93,"73201",1163
1979,3,5,1168313,"CT scan with contrast for right arm and shoulder","452.98","478.35","1630.74","1811.93","73201",822
1937,3,5,1168323,"CT scan of the left upper limb without contrast.","376.47","397.55","1355.28","1505.87","73200",821
1987,3,5,1168325,"Computed Tomography of the Right Upper Limb without Contrast.","376.47","397.55","1355.28","1505.87","73200",445
1988,3,5,1168335,"Left Wrist CT with Contrast","452.98","478.35","1630.74","1811.93","73201",1485
1989,3,5,1168341,"Left Wrist CT Scan without Contrast.","376.47","397.55","1355.28","1505.87","73200",1242
1990,3,5,1168343,"Right Wrist CT Scan without Contrast Agent.","376.47","397.55","1355.28","1505.87","73200",994
2083,3,5,1169558,"Full-body PET-CT Scan with a Focus on the Skull and Thigh Region.","2111.07","2229.29","7599.85","8444.28","78815",352
2084,3,5,1169560,"Whole-body PET CT scan.","2320.99","2450.96","8355.56","9283.95","78816",1580
2117,3,5,2424644,"CT scan of the abdomen and pelvis with and without contrast.","1197.15","1264.19","4309.72","4788.58","74178",468
2122,3,5,2424647,"Full abdominal and pelvic scan with contrast dye","819.56","865.45","2950.41","3278.23","74177",827
2124,3,5,2424650,"CT scan of the abdomen and pelvis without contrast.","751.96","794.07","2707.05","3007.83","74176",729
2100,3,5,2424653,"Triple Scan with Contrast: Abdomen and Pelvis","1197.15","1264.19","4309.72","4788.58","74178",928
2102,3,5,2424659,"Percutaneous CT-guided Radiofrequency Ablation for Bone Tumor","2151.64","2272.13","7745.89","8606.54","20982",446
2103,3,5,2424662,"Percutaneous Radiofrequency Ablation of Liver using Computed Tomography (CT)","2200.88","2324.13","7923.17","8803.52","47382",186
2106,3,5,2424671,"Left renal percutaneous cryoablation with CT guidance.","2859.99","3020.15","10295.96","11439.95","50593",639
2108,3,5,2424674,"Cryoablation of the Right Renal Region Using Percutaneous CT Imaging","2765.56","2920.43","9956","11062.22","50593",306
2111,3,5,2424680,"Renal Radiofrequency Ablation using CT guidance for the Right Kidney.","2564.07","2707.66","9230.64","10256.27","50592",288
2112,3,5,2424686,"Computed Tomography Angiography (CTA) of the Abdomen and Pelvis.","662.02","699.09","2383.27","2648.08","74174",382
2114,3,5,2424689,"Computed tomography angiography of the brain and neck","556.19","587.34","2002.28","2224.76","70496",663
2118,3,5,2424692,"Computed tomography angiography of the chest with transcatheter aortic valve implantation (TAVI).","607.9","641.94","2188.44","2431.6","71275",45
2120,3,5,2424695,"Computed Tomography Angiography of the Pulmonary Arteries","607.9","641.94","2188.44","2431.6","71275",540
2110,3,5,2424722,"Deep bone biopsy using CT scan guidance.","357.12","377.12","1285.63","1428.48","20225",1091
2113,3,5,2424728,"CT-guided Lymph Node Biopsy","228.42","241.21","822.32","913.69","38505",1487
2115,3,5,2424731,"CT-guided muscle biopsy","234.22","247.33","843.17","936.86","20206",1581
2116,3,5,2424734,"CT-guided needle biopsy of the neck or chest.","324.58","342.76","1168.49","1298.32","21550",930
2119,3,5,2424737,"Pelvic/Hip CT-guided biopsy","262.29","276.98","944.25","1049.17","27040",1488
2121,3,5,2424740,"Retroperitoneal Abdominal CT-Guided Biopsy","360.2","380.37","1296.7","1440.78","49180",1028
2101,3,5,2424749,"Computed tomography of the celiac plexus.","236.9","250.17","852.85","947.61","64680",1057
2104,3,5,2424752,"High resolution CT scan of the chest.","453","478.37","1630.79","1811.99","71250",1206
2105,3,5,2424758,"CT-guided percutaneous drainage and catheter placement for fluid retrieval.","716.33","756.44","2578.77","2865.3","49406",197
2107,3,5,2424761,"CT-guided pleural catheter drainage.","704.93","744.4","2537.73","2819.7","32557",1247
2109,3,5,2424764,"CT Enterography Scan.","819.56","865.45","2950.41","3278.23","74177",1608
2123,3,5,2424782,"Heart Calcium Scan","72.64","76.7","261.49","290.54","75571",1632
2126,3,5,2424791,"Epidural CT Injection for Lower Back and Spine","474.59","501.17","1708.53","1898.37","62311",891
2127,3,5,2424791,"Epidural CT Injection for Lower Back and Spine","474.59","501.17","1708.53","1898.37","62323",891
2134,3,5,2424812,"CT Scan for Early Detection of Lung Cancer","453","478.37","1630.79","1811.99","71250",1029
2138,3,5,2424812,"CT Scan for Early Detection of Lung Cancer","453","478.37","1630.79","1811.99","71271",1029
2139,3,5,2424812,"CT Scan for Early Detection of Lung Cancer","453","478.37","1630.79","1811.99","G0297",1029
2125,3,5,2424818,"Injection of contrast dye for Spinal CT scan.","238.71","252.07","859.34","954.82","62284",931
2142,3,5,2424851,"Sinus Mapping CT Scan","347.4","366.85","1250.64","1389.6","70486",1609
2143,3,5,2424863,"Computed Tomography (CT) Scan for Kidney Stones","638.6","674.36","2298.94","2554.38","74176",862
2178,3,5,2425975,"Multiple Study Nuclear Medicine Myocardial Single-Photon Emission Computed Tomography (SPECT)","1094.27","1155.55","3939.37","4377.08","78452",64
2180,3,5,2425981,"Single study nuclear medicine myocardial perfusion imaging.","880.15","929.43","3168.52","3520.58","78451",485
2186,3,5,2888314,"CT-guided tissue ablation.","404.23","426.86","1455.21","1616.9","77013",1508
2188,3,5,3630528,"Spect Delayed Parathyroid Imaging","415.92","439.21","1497.32","1663.69","78071",1345
2187,3,5,3630539,"Parathyroid SPECT/CT Imaging with 1-Hour Delay.","636.53","672.17","2291.49","2546.1","78072",863
2200,3,5,4155181,"Injection of Abscess/Cyst through Drainage Catheter with Count","68.32","72.14","245.93","273.26","49424",425
2202,3,5,4155187,"Visceral angiogram with selective imaging and analysis","581.2","613.75","2092.32","2324.8","75726",642
2206,3,5,4155245,"CT-guided needle placement with sterile preparation and imaging.","420.29","443.83","1513.04","1681.16","77012",384
2208,3,5,4155248,"Peripheral Nerve Ablation.","304.68","321.74","1096.84","1218.71","64640",1509
2209,3,5,4155261,"Intermediate Joint Arthrocentesis with Injection","113.58","119.94","408.88","454.31","20605",829
2210,3,5,4155262,"Arthrocentesis with major joint injection.","160.81","169.81","578.9","643.22","20610",1031
2211,3,5,4155263,"Small Joint Arthrocentesis with Injection","131.09","138.43","471.93","524.37","20600",1059
2205,3,5,4155286,"Fluoroscopic guided injection of a needle in the spine with sterile and safe delivery.","196.32","207.31","706.74","785.27","77003",103
2218,3,5,4155314,"Injecting anesthesia into the lumbar and thoracic paravertebral sympathetic nerves.","332.68","351.3","1197.63","1330.7","64520",115
2216,3,5,4155322,"Injecting the Facet Joint at Cervical-Thoracic 2nd Level - Single Dose.","124.62","131.6","448.64","498.49","64491",249
2217,3,5,4155323,"Injecting the Facet Joint in the Third Cervical Vertebra at a Single Level","130.56","137.87","470.03","522.25","64492",213
2219,3,5,4155324,"Single-level injection of the lumbar facet joint.","490.57","518.04","1766.03","1962.26","64493",800
2213,3,5,4155325,"Single-Level Lumbar Facet Joint Injection","142","149.95","511.19","567.99","64494",1060
2214,3,5,4155326,"Injecting the facet joint of the lumbar vertebrae at the third level and a single level.","80.34","84.84","289.22","321.36","64495",86
2215,3,5,4155328,"Venous Fluroscopy Injection of the Extremities.","138.22","145.96","497.6","552.89","36005",864
2212,3,5,4155339,"First Order Abdominal, Pelvic and Lower Limb Arterial Selection Procedure","429.42","453.46","1545.9","1717.67","36245",227
2220,3,5,4155340,"Lower abdominal and pelvic artery selection procedure","420.44","443.98","1513.57","1681.74","36246",664
2221,3,5,4155341,"Lower Abdomen and Pelvis 3rd+ Artery Selection","426.82","450.72","1536.53","1707.26","36247",892
2223,3,5,4155342,"Selection of arterial branches in the abdomen, pelvic area, and lower extremities with each addition.","210.01","221.77","756.03","840.03","36248",29
2237,3,5,4155456,"Intercarotid Incremental Unilateral Selective Procedure","3004.71","3172.98","10816.97","12018.85","36224",607
2227,3,5,4155457,"Unilateral Carotid/Innominate Artery Excision.","1661.77","1754.82","5982.35","6647.06","36222",894
2228,3,5,4155458,"Selective intra-carotid/vertebral artery angiography.","633.68","669.16","2281.24","2534.71","36228",665
2229,3,5,4155459,"Single-Sided Vertebrae Decompression Surgery","2407.8","2542.64","8668.09","9631.21","36225",960
2230,3,5,4155461,"Single-image guided placement of a vertebra.","1645.31","1737.45","5923.12","6581.24","36226",961
2231,3,5,4155462,"Unilateral External Carotid Artery Imaging","2148.89","2269.22","7735.99","8595.54","36227",1032
2247,3,5,4155517,"First-Choice Arterial Thora/Brachial Selection Procedure","463.98","489.96","1670.32","1855.91","36215",576
2248,3,5,4155518,"Second Selection of Artery in Thoracic and Brachial Regions","464.66","490.68","1672.79","1858.65","36216",487
2249,3,5,4155519,"Third-Generation Arterial Selection for Thoracic and Brachial Arteries procedure","476.2","502.87","1714.33","1904.81","36217",143
2238,3,5,4155520,"Selective Arteriography of Thoracic and Brachial Arteries with Additional Images","267.02","281.98","961.28","1068.09","36218",142
2239,3,5,4155521,"Selection of Left/Right Pulmonary Artery Catheterization.","210.36","222.14","757.29","841.43","36014",543
2240,3,5,4155524,"Advanced Venous Catheterization Procedure","251","265.05","903.59","1003.99","36012",1061
2244,3,5,4155526,"Sinus Tract Imaging Injection.","246.01","259.78","885.62","984.02","20501",1422
2252,3,5,4155611,"Abscess/Fistula/Sinus Tract Swab and Inspection","222.43","234.88","800.74","889.71","76080",865
2255,3,5,4207340,"Complete Contact Cast Placement","187.78","198.29","676","751.11","29445",1393
2618,3,5,4208559,"Hip Joint Resurfacing Surgery with 20 Degree 32mm Acetabular Reflector","590.9275","624.01944","2127.339","2363.71","C1776",274
2619,3,5,4208638,"Protective Sleeve Coring Procedure.","395.7325","417.89352","1424.637","1582.93",NULL,1277
2620,3,5,4208716,"Hip Joint Liner with Acetabular Reflect 20 Degrees, Sizes 46-48.","590.9275","624.01944","2127.339","2363.71","C1776",389
2621,3,5,4208717,"Acetabular Hip Liner Reflection Procedure with 20 Degree Angle and 50-52 Range.","590.9275","624.01944","2127.339","2363.71","C1776",161
2622,3,5,4208718,"Hip joint resurfacing with a 20-degree acetabular liner reflect.","683.005","721.25328","2458.818","2732.02","C1776",390
2623,3,5,4208719,"Hip Joint Liner Replacement.","683.005","721.25328","2458.818","2732.02","C1776",1474
2624,3,5,4208720,"Hip joint resurfacing procedure.","683.005","721.25328","2458.818","2732.02","C1776",1379
2625,3,5,4208721,"20 Degree Acetabular Liner Hip Replacement Surgery","683.005","721.25328","2458.818","2732.02","C1776",769
2626,3,5,4208722,"Acetabular Hip Liner Reflector, 20 Degree Angle, Size 70-76","683.005","721.25328","2458.818","2732.02","C1776",494
2627,3,5,4208723,"Hip Liner Acetabular Reflector (Model 62-64) Surgery","683.005","721.25328","2458.818","2732.02","C1776",706
2628,3,5,4208724,"Hip Resurfacing Surgery with a 20 Degree Angle and 66-68mm Acetabular Liner","683.005","721.25328","2458.818","2732.02","C1776",202
2629,3,5,4208725,"Hip Joint Resurfacing with Acetabular Reflective Liner (Size 70-76)","683.005","721.25328","2458.818","2732.02","C1776",327
2630,3,5,4208763,"Hip Joint Resurfacing with 20 Degree Reflected Acetabular Liner, Size G at 36mm Diameter","590.9275","624.01944","2127.339","2363.71","C1776",89
2634,3,5,4209336,"Screw Removal Procedure with Conical Extractor and THD Washer.","138.4325","146.18472","498.357","553.73",NULL,431
2643,3,5,4210622,"Hip Liner Replacement Surgery.","590.9275","624.01944","2127.339","2363.71","C1776",1428
2644,3,5,4210673,"Hip replacement with acetabular liner augmentation, reflecting a 4-degree angle and a 36mm size.","590.9275","624.01944","2127.339","2363.71","C1776",52
2645,3,5,4210800,"Carpometacarpal (CMC) Ligament Reconstruction with System Implant.","916.0775","967.37784","3297.879","3664.31","C1713",15
2648,3,5,4211234,"Exploration of the Common Duct.","830.7125","877.2324","2990.565","3322.85",NULL,1403
